Season,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HS,AS,HST,AST
2526,SP2,2025-12-08,Las Palmas,Mirandes,0,0,D,10.0,15.0,3.0,4.0
2526,SP2,2025-12-08,Malaga,Zaragoza,1,1,D,19.0,15.0,7.0,5.0
2526,E1,2025-12-09,Blackburn,Oxford,1,1,D,16.0,6.0,5.0,1.0
2526,E1,2025-12-09,Charlton,Middlesbrough,1,2,A,6.0,13.0,3.0,7.0
2526,E1,2025-12-09,Preston,Coventry,1,1,D,6.0,21.0,2.0,5.0
2526,E1,2025-12-09,QPR,Birmingham,2,1,H,16.0,3.0,3.0,1.0
2526,E1,2025-12-09,Sheffield United,Norwich,1,1,D,17.0,13.0,4.0,6.0
2526,E1,2025-12-09,Southampton,West Brom,3,2,H,8.0,18.0,4.0,7.0
2526,E1,2025-12-09,Swansea,Portsmouth,1,0,H,15.0,10.0,6.0,3.0
2526,E1,2025-12-09,Watford,Sheffield Weds,1,1,D,23.0,4.0,9.0,1.0
2526,E1,2025-12-10,Bristol City,Leicester,2,2,D,21.0,12.0,11.0,5.0
2526,E1,2025-12-10,Derby,Millwall,1,1,D,13.0,12.0,4.0,2.0
2526,E1,2025-12-10,Hull,Wrexham,2,0,H,19.0,8.0,6.0,1.0
2526,E1,2025-12-10,Ipswich,Stoke,1,0,H,16.0,6.0,6.0,1.0
2526,D2,2025-12-12,Dresden,Braunschweig,2,3,A,10.0,17.0,8.0,5.0
2526,D2,2025-12-12,Greuther Furth,Hertha,3,3,D,14.0,17.0,6.0,7.0
2526,E1,2025-12-12,West Brom,Sheffield United,2,0,H,16.0,11.0,5.0,3.0
2526,F2,2025-12-12,Annecy,Le Mans,1,2,A,7.0,7.0,2.0,3.0
2526,F2,2025-12-12,Laval,Dunkerque,1,2,A,4.0,10.0,3.0,5.0
2526,F2,2025-12-12,Nancy,Clermont,1,0,H,20.0,16.0,6.0,3.0
2526,F2,2025-12-12,Pau FC,Amiens,1,2,A,16.0,9.0,4.0,6.0
2526,F2,2025-12-12,Rodez,Guingamp,2,1,H,16.0,13.0,5.0,3.0
2526,I2,2025-12-12,Palermo,Sampdoria,1,0,H,15.0,7.0,5.0,1.0
2526,SP2,2025-12-12,Cultural Leonesa,Huesca,0,2,A,17.0,8.0,7.0,4.0
2526,D2,2025-12-13,Bielefeld,Kaiserslautern,0,0,D,16.0,4.0,3.0,1.0
2526,D2,2025-12-13,Hannover,Bochum,0,0,D,20.0,8.0,7.0,3.0
2526,D2,2025-12-13,Karlsruhe,Paderborn,0,4,A,6.0,27.0,1.0,11.0
2526,D2,2025-12-13,Magdeburg,Holstein Kiel,3,3,D,18.0,14.0,8.0,6.0
2526,E1,2025-12-13,Birmingham,Charlton,1,1,D,24.0,7.0,5.0,1.0
2526,E1,2025-12-13,Coventry,Bristol City,1,0,H,21.0,15.0,4.0,8.0
2526,E1,2025-12-13,Leicester,Ipswich,3,1,H,11.0,13.0,4.0,2.0
2526,E1,2025-12-13,Middlesbrough,QPR,3,1,H,18.0,13.0,7.0,5.0
2526,E1,2025-12-13,Millwall,Hull,1,3,A,11.0,10.0,6.0,6.0
2526,E1,2025-12-13,Norwich,Southampton,2,1,H,16.0,12.0,5.0,4.0
2526,E1,2025-12-13,Oxford,Preston,1,2,A,24.0,8.0,8.0,2.0
2526,E1,2025-12-13,Portsmouth,Blackburn,2,1,H,18.0,11.0,7.0,2.0
2526,E1,2025-12-13,Stoke,Swansea,2,1,H,8.0,14.0,5.0,6.0
2526,E1,2025-12-13,Wrexham,Watford,2,2,D,16.0,12.0,3.0,3.0
2526,F2,2025-12-13,Grenoble,Montpellier,1,1,D,14.0,11.0,5.0,5.0
2526,F2,2025-12-13,Red Star,Reims,0,0,D,5.0,13.0,2.0,4.0
2526,F2,2025-12-13,St Etienne,Bastia,2,2,D,16.0,6.0,10.0,2.0
2526,I2,2025-12-13,Catanzaro,Avellino,1,0,H,14.0,6.0,3.0,2.0
2526,I2,2025-12-13,Cesena,Mantova,3,2,H,20.0,15.0,8.0,7.0
2526,I2,2025-12-13,Juve Stabia,Empoli,2,0,H,8.0,10.0,5.0,1.0
2526,I2,2025-12-13,Reggiana,Padova,1,2,A,13.0,10.0,4.0,5.0
2526,I2,2025-12-13,Spezia,Modena,0,2,A,7.0,28.0,3.0,10.0
2526,I2,2025-12-13,Sudtirol,Bari,0,0,D,8.0,14.0,3.0,3.0
2526,I2,2025-12-13,Venezia,Monza,2,0,H,15.0,10.0,5.0,1.0
2526,SP2,2025-12-13,Cordoba,Eibar,0,0,D,13.0,0.0,2.0,0.0
2526,SP2,2025-12-13,La Coruna,Sociedad B,0,3,A,17.0,10.0,9.0,3.0
2526,SP2,2025-12-13,Santander,Leganes,1,1,D,17.0,15.0,7.0,4.0
2526,SP2,2025-12-13,Sp Gijon,Granada,1,0,H,15.0,7.0,5.0,2.0
2526,SP2,2025-12-13,Valladolid,Andorra,0,1,A,17.0,9.0,5.0,2.0
2526,SP2,2025-12-13,Zaragoza,Cadiz,1,2,A,15.0,9.0,1.0,6.0
2526,D2,2025-12-14,Darmstadt,Preußen Münster,1,0,H,15.0,15.0,4.0,1.0
2526,D2,2025-12-14,Elversberg,Fortuna Dusseldorf,1,0,H,15.0,17.0,3.0,5.0
2526,D2,2025-12-14,Schalke 04,Nurnberg,1,0,H,7.0,5.0,3.0,3.0
2526,I2,2025-12-14,Carrarese,Virtus Entella,3,1,H,15.0,10.0,5.0,2.0
2526,I2,2025-12-14,Pescara,Frosinone,1,2,A,20.0,12.0,9.0,8.0
2526,SP2,2025-12-14,Albacete,Malaga,1,3,A,11.0,12.0,5.0,5.0
2526,SP2,2025-12-14,Almeria,Burgos,1,2,A,10.0,7.0,4.0,2.0
2526,SP2,2025-12-14,Ceuta,Las Palmas,1,1,D,15.0,8.0,4.0,2.0
2526,E1,2025-12-15,Sheffield Weds,Derby,0,3,A,3.0,15.0,1.0,7.0
2526,F2,2025-12-15,Boulogne,Troyes,1,2,A,8.0,11.0,2.0,2.0
2526,SP2,2025-12-15,Castellon,Mirandes,3,1,H,17.0,10.0,6.0,2.0
2526,D2,2025-12-19,Hertha,Bielefeld,1,1,D,10.0,11.0,2.0,6.0
2526,D2,2025-12-19,Paderborn,Darmstadt,2,2,D,18.0,9.0,7.0,2.0
2526,E1,2025-12-19,Swansea,Wrexham,2,1,H,22.0,5.0,5.0,1.0
2526,I2,2025-12-19,Bari,Catanzaro,1,2,A,9.0,12.0,3.0,4.0
2526,SP2,2025-12-19,Eibar,Valladolid,3,0,H,9.0,6.0,4.0,2.0
2526,D2,2025-12-20,Bochum,Karlsruhe,2,2,D,11.0,11.0,4.0,6.0
2526,D2,2025-12-20,Fortuna Dusseldorf,Greuther Furth,2,1,H,15.0,10.0,7.0,3.0
2526,D2,2025-12-20,Holstein Kiel,Dresden,2,1,H,12.0,19.0,4.0,8.0
2526,D2,2025-12-20,Kaiserslautern,Magdeburg,2,3,A,15.0,20.0,4.0,10.0
2526,E1,2025-12-20,Blackburn,Millwall,2,0,H,11.0,10.0,5.0,3.0
2526,E1,2025-12-20,Bristol City,Middlesbrough,2,0,H,13.0,28.0,8.0,3.0
2526,E1,2025-12-20,Charlton,Oxford,1,0,H,13.0,12.0,4.0,1.0
2526,E1,2025-12-20,Derby,Portsmouth,1,1,D,12.0,4.0,6.0,1.0
2526,E1,2025-12-20,Hull,West Brom,1,0,H,10.0,13.0,1.0,1.0
2526,E1,2025-12-20,Ipswich,Sheffield Weds,3,1,H,20.0,11.0,8.0,3.0
2526,E1,2025-12-20,Preston,Norwich,1,1,D,11.0,8.0,4.0,1.0
2526,E1,2025-12-20,QPR,Leicester,4,1,H,12.0,9.0,6.0,2.0
2526,E1,2025-12-20,Sheffield United,Birmingham,3,0,H,20.0,7.0,9.0,1.0
2526,E1,2025-12-20,Southampton,Coventry,1,1,D,23.0,8.0,7.0,4.0
2526,E1,2025-12-20,Watford,Stoke,1,0,H,10.0,7.0,5.0,1.0
2526,I2,2025-12-20,Avellino,Palermo,2,2,D,12.0,14.0,9.0,3.0
2526,I2,2025-12-20,Cesena,Juve Stabia,1,1,D,8.0,9.0,4.0,4.0
2526,I2,2025-12-20,Frosinone,Spezia,2,1,H,22.0,16.0,8.0,6.0
2526,I2,2025-12-20,Modena,Venezia,1,2,A,10.0,18.0,2.0,8.0
2526,I2,2025-12-20,Monza,Carrarese,4,1,H,15.0,9.0,12.0,4.0
2526,I2,2025-12-20,Padova,Sampdoria,1,1,D,12.0,12.0,2.0,5.0
2526,I2,2025-12-20,Pescara,Reggiana,2,1,H,19.0,8.0,10.0,4.0
2526,SP2,2025-12-20,Andorra,La Coruna,1,0,H,12.0,10.0,4.0,1.0
2526,SP2,2025-12-20,Huesca,Santander,1,1,D,15.0,10.0,3.0,3.0
2526,SP2,2025-12-20,Las Palmas,Cultural Leonesa,4,0,H,10.0,13.0,4.0,3.0
2526,SP2,2025-12-20,Leganes,Sp Gijon,0,1,A,11.0,11.0,4.0,5.0
2526,D2,2025-12-21,Braunschweig,Schalke 04,2,1,H,13.0,10.0,5.0,3.0
2526,D2,2025-12-21,Nurnberg,Hannover,2,1,H,10.0,15.0,5.0,8.0
2526,D2,2025-12-21,Preußen Münster,Elversberg,1,1,D,19.0,10.0,7.0,5.0
2526,I2,2025-12-21,Mantova,Empoli,0,1,A,15.0,6.0,3.0,2.0
2526,I2,2025-12-21,Virtus Entella,Sudtirol,1,1,D,9.0,8.0,4.0,2.0
2526,SP2,2025-12-21,Burgos,Zaragoza,1,1,D,9.0,17.0,4.0,6.0
2526,SP2,2025-12-21,Cadiz,Castellon,2,0,H,10.0,18.0,4.0,2.0
2526,SP2,2025-12-21,Granada,Albacete,1,1,D,18.0,13.0,5.0,4.0
2526,SP2,2025-12-21,Malaga,Almeria,2,1,H,15.0,14.0,7.0,5.0
2526,SP2,2025-12-21,Mirandes,Cordoba,1,2,A,9.0,16.0,2.0,6.0
2526,SP2,2025-12-21,Sociedad B,Ceuta,1,3,A,8.0,19.0,5.0,7.0
2526,E1,2025-12-26,Birmingham,Derby,1,1,D,25.0,5.0,9.0,1.0
2526,E1,2025-12-26,Coventry,Swansea,1,0,H,16.0,11.0,7.0,2.0
2526,E1,2025-12-26,Leicester,Watford,1,2,A,9.0,13.0,2.0,3.0
2526,E1,2025-12-26,Middlesbrough,Blackburn,0,0,D,10.0,13.0,2.0,2.0
2526,E1,2025-12-26,Millwall,Ipswich,0,0,D,11.0,16.0,6.0,4.0
2526,E1,2025-12-26,Norwich,Charlton,1,0,H,14.0,4.0,5.0,0.0
2526,E1,2025-12-26,Oxford,Southampton,2,1,H,17.0,19.0,6.0,5.0
2526,E1,2025-12-26,Portsmouth,QPR,1,1,D,8.0,8.0,2.0,3.0
2526,E1,2025-12-26,Sheffield Weds,Hull,2,2,D,12.0,14.0,3.0,6.0
2526,E1,2025-12-26,Stoke,Preston,0,0,D,14.0,8.0,3.0,4.0
2526,E1,2025-12-26,West Brom,Bristol City,1,2,A,16.0,6.0,4.0,3.0
2526,E1,2025-12-26,Wrexham,Sheffield United,5,3,H,18.0,13.0,8.0,7.0
2526,I2,2025-12-26,Modena,Monza,1,2,A,12.0,14.0,7.0,6.0
2526,I2,2025-12-27,Bari,Avellino,1,1,D,10.0,11.0,4.0,4.0
2526,I2,2025-12-27,Carrarese,Mantova,0,0,D,18.0,7.0,4.0,1.0
2526,I2,2025-12-27,Catanzaro,Cesena,2,0,H,14.0,9.0,6.0,1.0
2526,I2,2025-12-27,Empoli,Frosinone,1,1,D,13.0,15.0,6.0,3.0
2526,I2,2025-12-27,Juve Stabia,Sudtirol,1,0,H,10.0,14.0,3.0,4.0
2526,I2,2025-12-27,Palermo,Padova,1,0,H,11.0,11.0,3.0,6.0
2526,I2,2025-12-27,Sampdoria,Reggiana,2,1,H,15.0,6.0,4.0,3.0
2526,I2,2025-12-27,Spezia,Pescara,2,1,H,12.0,13.0,6.0,5.0
2526,I2,2025-12-27,Venezia,Virtus Entella,1,0,H,14.0,8.0,4.0,3.0
2526,E1,2025-12-29,Birmingham,Southampton,1,1,D,20.0,13.0,4.0,5.0
2526,E1,2025-12-29,Coventry,Ipswich,0,2,A,10.0,18.0,3.0,7.0
2526,E1,2025-12-29,Leicester,Derby,2,1,H,8.0,9.0,2.0,2.0
2526,E1,2025-12-29,Middlesbrough,Hull,0,1,A,23.0,4.0,5.0,1.0
2526,E1,2025-12-29,Millwall,Bristol City,2,1,H,8.0,16.0,2.0,3.0
2526,E1,2025-12-29,Norwich,Watford,0,1,A,9.0,8.0,1.0,2.0
2526,E1,2025-12-29,Oxford,Swansea,0,1,A,11.0,10.0,2.0,5.0
2526,E1,2025-12-29,Portsmouth,Charlton,2,1,H,15.0,16.0,5.0,4.0
2526,E1,2025-12-29,Sheffield Weds,Blackburn,0,0,D,5.0,14.0,0.0,2.0
2526,E1,2025-12-29,Stoke,Sheffield United,1,2,A,7.0,15.0,3.0,4.0
2526,E1,2025-12-29,West Brom,QPR,2,1,H,12.0,3.0,4.0,0.0
2526,E1,2025-12-29,Wrexham,Preston,2,1,H,14.0,13.0,6.0,4.0
2526,E1,2026-01-01,Blackburn,Wrexham,0,2,A,12.0,7.0,1.0,3.0
2526,E1,2026-01-01,Bristol City,Portsmouth,5,0,H,14.0,5.0,7.0,2.0
2526,E1,2026-01-01,Charlton,Coventry,1,1,D,15.0,20.0,3.0,7.0
2526,E1,2026-01-01,Derby,Middlesbrough,1,0,H,7.0,19.0,3.0,5.0
2526,E1,2026-01-01,Hull,Stoke,0,1,A,15.0,12.0,1.0,6.0
2526,E1,2026-01-01,Ipswich,Oxford,2,1,H,19.0,8.0,6.0,1.0
2526,E1,2026-01-01,Preston,Sheffield Weds,3,0,H,12.0,6.0,7.0,1.0
2526,E1,2026-01-01,QPR,Norwich,1,2,A,10.0,11.0,2.0,5.0
2526,E1,2026-01-01,Sheffield United,Leicester,3,1,H,13.0,6.0,5.0,1.0
2526,E1,2026-01-01,Southampton,Millwall,0,0,D,12.0,12.0,2.0,3.0
2526,E1,2026-01-01,Swansea,West Brom,1,0,H,13.0,12.0,3.0,7.0
2526,E1,2026-01-01,Watford,Birmingham,3,0,H,13.0,6.0,6.0,2.0
2526,SP2,2026-01-02,Eibar,Mirandes,2,1,H,14.0,10.0,4.0,2.0
2526,F2,2026-01-03,Amiens,Nancy,1,2,A,14.0,9.0,5.0,6.0
2526,F2,2026-01-03,Bastia,Grenoble,1,0,H,11.0,17.0,4.0,6.0
2526,F2,2026-01-03,Clermont,Laval,4,1,H,13.0,8.0,7.0,1.0
2526,F2,2026-01-03,Guingamp,Boulogne,3,0,H,18.0,8.0,7.0,2.0
2526,F2,2026-01-03,Le Mans,St Etienne,0,0,D,10.0,13.0,4.0,3.0
2526,F2,2026-01-03,Pau FC,Rodez,3,3,D,24.0,5.0,12.0,3.0
2526,F2,2026-01-03,Reims,Annecy,2,1,H,7.0,10.0,4.0,1.0
2526,F2,2026-01-03,Troyes,Red Star,1,0,H,18.0,14.0,6.0,1.0
2526,SP2,2026-01-03,Almeria,Granada,3,2,H,12.0,18.0,7.0,5.0
2526,SP2,2026-01-03,Castellon,Huesca,4,1,H,13.0,12.0,8.0,6.0
2526,SP2,2026-01-03,Cordoba,Burgos,2,0,H,14.0,14.0,6.0,4.0
2526,SP2,2026-01-03,Cultural Leonesa,Sociedad B,1,1,D,9.0,15.0,1.0,4.0
2526,SP2,2026-01-03,Valladolid,Santander,1,1,D,8.0,5.0,1.0,2.0
2526,E1,2026-01-04,Birmingham,Coventry,3,2,H,9.0,17.0,4.0,6.0
2526,E1,2026-01-04,Blackburn,Charlton,2,2,D,17.0,11.0,5.0,4.0
2526,E1,2026-01-04,Bristol City,Preston,0,2,A,11.0,12.0,2.0,3.0
2526,E1,2026-01-04,Derby,Wrexham,1,2,A,13.0,11.0,5.0,3.0
2526,E1,2026-01-04,Middlesbrough,Southampton,4,0,H,22.0,16.0,5.0,5.0
2526,E1,2026-01-04,Millwall,Swansea,2,1,H,17.0,13.0,9.0,7.0
2526,E1,2026-01-04,Norwich,Stoke,0,2,A,7.0,14.0,1.0,4.0
2526,E1,2026-01-04,QPR,Sheffield Weds,3,0,H,13.0,4.0,7.0,2.0
2526,SP2,2026-01-04,Albacete,Leganes,1,3,A,15.0,12.0,4.0,5.0
2526,SP2,2026-01-04,Ceuta,Andorra,2,1,H,8.0,12.0,5.0,8.0
2526,SP2,2026-01-04,La Coruna,Cadiz,2,2,D,19.0,12.0,5.0,2.0
2526,SP2,2026-01-04,Sp Gijon,Malaga,1,3,A,14.0,13.0,3.0,7.0
2526,SP2,2026-01-04,Zaragoza,Las Palmas,1,2,A,8.0,12.0,2.0,5.0
2526,E1,2026-01-05,Leicester,West Brom,2,1,H,11.0,16.0,3.0,8.0
2526,F2,2026-01-05,Montpellier,Dunkerque,1,3,A,10.0,16.0,4.0,11.0
2526,SP2,2026-01-09,Cadiz,Sp Gijon,3,2,H,10.0,26.0,5.0,10.0
2526,I2,2026-01-10,Avellino,Sampdoria,2,1,H,7.0,21.0,3.0,5.0
2526,I2,2026-01-10,Carrarese,Bari,1,0,H,16.0,11.0,6.0,4.0
2526,I2,2026-01-10,Cesena,Empoli,0,1,A,17.0,11.0,6.0,4.0
2526,I2,2026-01-10,Frosinone,Catanzaro,2,0,H,17.0,13.0,5.0,4.0
2526,I2,2026-01-10,Juve Stabia,Pescara,2,2,D,18.0,15.0,5.0,7.0
2526,I2,2026-01-10,Reggiana,Venezia,1,3,A,13.0,12.0,6.0,5.0
2526,I2,2026-01-10,Sudtirol,Spezia,2,1,H,10.0,12.0,4.0,3.0
2526,I2,2026-01-10,Virtus Entella,Monza,1,0,H,12.0,16.0,4.0,5.0
2526,SP2,2026-01-10,Andorra,Cultural Leonesa,1,1,D,18.0,2.0,5.0,2.0
2526,SP2,2026-01-10,Burgos,Eibar,1,0,H,11.0,9.0,4.0,2.0
2526,SP2,2026-01-10,Las Palmas,La Coruna,1,1,D,14.0,7.0,6.0,3.0
2526,SP2,2026-01-10,Mirandes,Almeria,2,2,D,9.0,18.0,3.0,7.0
2526,SP2,2026-01-10,Santander,Zaragoza,2,3,A,24.0,9.0,6.0,8.0
2526,SP2,2026-01-10,Sociedad B,Albacete,0,0,D,13.0,20.0,3.0,6.0
2526,I2,2026-01-11,Mantova,Palermo,1,1,D,7.0,18.0,2.0,6.0
2526,I2,2026-01-11,Padova,Modena,2,0,H,8.0,32.0,6.0,6.0
2526,SP2,2026-01-11,Granada,Castellon,0,0,D,11.0,8.0,4.0,3.0
2526,SP2,2026-01-11,Leganes,Valladolid,3,0,H,12.0,12.0,4.0,2.0
2526,SP2,2026-01-11,Malaga,Ceuta,2,1,H,18.0,3.0,8.0,2.0
2526,SP2,2026-01-12,Huesca,Cordoba,1,2,A,11.0,14.0,1.0,5.0
2526,D2,2026-01-16,Braunschweig,Magdeburg,0,3,A,6.0,21.0,2.0,8.0
2526,D2,2026-01-16,Fortuna Dusseldorf,Bielefeld,1,0,H,12.0,6.0,3.0,1.0
2526,E1,2026-01-16,West Brom,Middlesbrough,2,3,A,12.0,9.0,6.0,5.0
2526,F2,2026-01-16,Annecy,Amiens,2,0,H,10.0,11.0,2.0,5.0
2526,F2,2026-01-16,Boulogne,Montpellier,1,0,H,6.0,7.0,1.0,2.0
2526,F2,2026-01-16,Dunkerque,Pau FC,3,1,H,7.0,15.0,3.0,3.0
2526,F2,2026-01-16,Laval,Bastia,0,2,A,4.0,11.0,2.0,5.0
2526,F2,2026-01-16,Rodez,Le Mans,1,1,D,5.0,10.0,1.0,4.0
2526,I2,2026-01-16,Sampdoria,Virtus Entella,1,1,D,10.0,7.0,4.0,2.0
2526,SP2,2026-01-16,Castellon,Leganes,2,0,H,14.0,6.0,4.0,1.0
2526,D2,2026-01-17,Dresden,Greuther Furth,2,0,H,12.0,9.0,4.0,0.0
2526,D2,2026-01-17,Hertha,Schalke 04,0,0,D,11.0,6.0,6.0,0.0
2526,D2,2026-01-17,Nurnberg,Elversberg,3,2,H,27.0,13.0,12.0,7.0
2526,D2,2026-01-17,Preußen Münster,Karlsruhe,0,2,A,16.0,14.0,7.0,2.0
2526,E1,2026-01-17,Charlton,Sheffield United,1,0,H,12.0,11.0,4.0,2.0
2526,E1,2026-01-17,Coventry,Leicester,2,1,H,19.0,14.0,6.0,6.0
2526,E1,2026-01-17,Ipswich,Blackburn,3,0,H,17.0,10.0,7.0,0.0
2526,E1,2026-01-17,Oxford,Bristol City,0,0,D,9.0,6.0,3.0,1.0
2526,E1,2026-01-17,Preston,Derby,0,1,A,13.0,18.0,2.0,4.0
2526,E1,2026-01-17,Sheffield Weds,Portsmouth,0,1,A,7.0,12.0,1.0,3.0
2526,E1,2026-01-17,Southampton,Hull,1,2,A,22.0,9.0,7.0,3.0
2526,E1,2026-01-17,Stoke,QPR,0,0,D,12.0,7.0,3.0,2.0
2526,E1,2026-01-17,Swansea,Birmingham,1,1,D,19.0,12.0,4.0,1.0
2526,E1,2026-01-17,Watford,Millwall,0,2,A,9.0,13.0,3.0,4.0
2526,E1,2026-01-17,Wrexham,Norwich,1,2,A,17.0,7.0,3.0,3.0
2526,F2,2026-01-17,Grenoble,Red Star,0,3,A,6.0,6.0,3.0,5.0
2526,F2,2026-01-17,St Etienne,Clermont,1,0,H,17.0,12.0,6.0,5.0
2526,F2,2026-01-17,Troyes,Reims,2,1,H,12.0,15.0,3.0,4.0
2526,I2,2026-01-17,Avellino,Carrarese,1,2,A,13.0,12.0,5.0,6.0
2526,I2,2026-01-17,Bari,Juve Stabia,0,1,A,6.0,17.0,0.0,6.0
2526,I2,2026-01-17,Empoli,Sudtirol,0,1,A,9.0,6.0,3.0,2.0
2526,I2,2026-01-17,Monza,Frosinone,2,2,D,18.0,9.0,3.0,4.0
2526,I2,2026-01-17,Padova,Mantova,1,2,A,20.0,16.0,7.0,5.0
2526,I2,2026-01-17,Reggiana,Cesena,1,2,A,18.0,9.0,5.0,5.0
2526,I2,2026-01-17,Venezia,Catanzaro,3,1,H,23.0,5.0,6.0,3.0
2526,SP2,2026-01-17,Almeria,La Coruna,1,2,A,12.0,21.0,3.0,6.0
2526,SP2,2026-01-17,Ceuta,Valladolid,0,3,A,21.0,12.0,6.0,6.0
2526,SP2,2026-01-17,Cultural Leonesa,Sp Gijon,2,4,A,17.0,6.0,8.0,5.0
2526,SP2,2026-01-17,Zaragoza,Sociedad B,1,1,D,16.0,27.0,1.0,7.0
2526,D2,2026-01-18,Bochum,Darmstadt,3,3,D,20.0,8.0,6.0,3.0
2526,D2,2026-01-18,Holstein Kiel,Paderborn,2,0,H,7.0,18.0,3.0,6.0
2526,D2,2026-01-18,Kaiserslautern,Hannover,3,1,H,16.0,11.0,8.0,2.0
2526,I2,2026-01-18,Palermo,Spezia,1,0,H,15.0,14.0,4.0,3.0
2526,I2,2026-01-18,Pescara,Modena,0,2,A,13.0,11.0,2.0,6.0
2526,SP2,2026-01-18,Albacete,Cadiz,1,0,H,14.0,9.0,2.0,3.0
2526,SP2,2026-01-18,Burgos,Huesca,1,0,H,13.0,13.0,4.0,1.0
2526,SP2,2026-01-18,Cordoba,Malaga,0,1,A,19.0,8.0,7.0,5.0
2526,SP2,2026-01-18,Mirandes,Andorra,1,2,A,16.0,14.0,5.0,3.0
2526,SP2,2026-01-18,Santander,Las Palmas,4,1,H,17.0,13.0,7.0,5.0
2526,F2,2026-01-19,Nancy,Guingamp,0,3,A,6.0,6.0,0.0,4.0
2526,SP2,2026-01-19,Granada,Eibar,0,0,D,16.0,4.0,3.0,0.0
2526,E1,2026-01-20,Charlton,Derby,1,2,A,11.0,15.0,4.0,5.0
2526,E1,2026-01-20,Coventry,Millwall,2,1,H,15.0,14.0,4.0,4.0
2526,E1,2026-01-20,Ipswich,Bristol City,2,0,H,11.0,8.0,3.0,3.0
2526,E1,2026-01-20,Oxford,QPR,0,0,D,9.0,14.0,1.0,2.0
2526,E1,2026-01-20,Preston,Hull,0,3,A,17.0,17.0,5.0,9.0
2526,E1,2026-01-20,Sheffield Weds,Birmingham,0,2,A,7.0,22.0,1.0,7.0
2526,E1,2026-01-20,Swansea,Blackburn,3,1,H,14.0,5.0,4.0,2.0
2526,E1,2026-01-20,West Brom,Norwich,0,5,A,13.0,9.0,2.0,7.0
2526,E1,2026-01-20,Wrexham,Leicester,1,1,D,16.0,5.0,3.0,4.0
2526,E1,2026-01-21,Southampton,Sheffield United,1,0,H,15.0,16.0,3.0,4.0
2526,E1,2026-01-21,Stoke,Middlesbrough,1,2,A,10.0,16.0,4.0,7.0
2526,E1,2026-01-21,Watford,Portsmouth,1,1,D,15.0,10.0,4.0,2.0
2526,D2,2026-01-23,Bielefeld,Holstein Kiel,2,2,D,14.0,8.0,5.0,1.0
2526,D2,2026-01-23,Darmstadt,Nurnberg,2,0,H,10.0,18.0,5.0,5.0
2526,E1,2026-01-23,Derby,West Brom,1,1,D,5.0,12.0,1.0,4.0
2526,F2,2026-01-23,Amiens,Laval,0,0,D,8.0,11.0,3.0,2.0
2526,F2,2026-01-23,Annecy,Clermont,2,1,H,11.0,8.0,7.0,1.0
2526,F2,2026-01-23,Bastia,Montpellier,0,2,A,15.0,9.0,4.0,5.0
2526,F2,2026-01-23,Nancy,Rodez,1,3,A,21.0,8.0,7.0,4.0
2526,F2,2026-01-23,Pau FC,Grenoble,2,2,D,19.0,11.0,5.0,5.0
2526,I2,2026-01-23,Carrarese,Empoli,3,0,H,11.0,11.0,6.0,4.0
2526,SP2,2026-01-23,Malaga,Burgos,3,0,H,12.0,14.0,7.0,2.0
2526,D2,2026-01-24,Greuther Furth,Braunschweig,0,0,D,4.0,19.0,0.0,2.0
2526,D2,2026-01-24,Hannover,Fortuna Dusseldorf,2,1,H,10.0,7.0,4.0,2.0
2526,D2,2026-01-24,Karlsruhe,Hertha,2,2,D,14.0,18.0,6.0,6.0
2526,D2,2026-01-24,Magdeburg,Dresden,1,2,A,21.0,13.0,5.0,3.0
2526,E1,2026-01-24,Birmingham,Stoke,1,1,D,18.0,7.0,5.0,1.0
2526,E1,2026-01-24,Blackburn,Watford,1,1,D,7.0,14.0,3.0,4.0
2526,E1,2026-01-24,Bristol City,Sheffield Weds,2,0,H,16.0,3.0,7.0,0.0
2526,E1,2026-01-24,Hull,Swansea,2,1,H,10.0,16.0,7.0,4.0
2526,E1,2026-01-24,Leicester,Oxford,1,2,A,13.0,8.0,4.0,2.0
2526,E1,2026-01-24,Middlesbrough,Preston,4,0,H,16.0,4.0,8.0,1.0
2526,E1,2026-01-24,Millwall,Charlton,4,0,H,23.0,3.0,6.0,1.0
2526,E1,2026-01-24,QPR,Wrexham,2,3,A,13.0,11.0,3.0,7.0
2526,E1,2026-01-24,Sheffield United,Ipswich,3,1,H,15.0,11.0,8.0,5.0
2526,F2,2026-01-24,Guingamp,Troyes,1,0,H,13.0,9.0,1.0,0.0
2526,F2,2026-01-24,Red Star,Boulogne,2,2,D,9.0,12.0,5.0,5.0
2526,F2,2026-01-24,Reims,St Etienne,1,0,H,12.0,15.0,3.0,5.0
2526,I2,2026-01-24,Cesena,Bari,1,2,A,16.0,6.0,8.0,4.0
2526,I2,2026-01-24,Frosinone,Reggiana,1,0,H,15.0,11.0,3.0,3.0
2526,I2,2026-01-24,Juve Stabia,Virtus Entella,1,0,H,14.0,9.0,8.0,2.0
2526,I2,2026-01-24,Mantova,Venezia,2,5,A,8.0,21.0,4.0,11.0
2526,I2,2026-01-24,Modena,Palermo,0,0,D,9.0,3.0,1.0,2.0
2526,I2,2026-01-24,Monza,Pescara,3,0,H,9.0,20.0,5.0,5.0
2526,I2,2026-01-24,Spezia,Avellino,1,0,H,12.0,11.0,1.0,1.0
